ALEXA_RANK,EMPLOYEE_RANGE,INDUSTRY,id
6416942,6 to 10,"",4233
16000001,1,"",2305
16000001,11 to 25,NON_PROFIT_ORGANIZATION_MANAGEMENT,3797
7638194,6 to 10,COMPUTER_SOFTWARE,1174
423088,26 to 50,"",1626
16000001,6 to 10,"",5182
16000001,2 to 5,HIGHER_EDUCATION,555
16000001,"",CONSTRUCTION,481
16000001,6 to 10,"",1802
172095,201 to 1000,Technology - Software,1822
16000001,2 to 5,"",5135
16000001,26 to 50,AVIATION_AEROSPACE,2284
483331,26 to 50,"",1166
16000001,1001 to 10000,"",4166
4493216,2 to 5,"",1308
16000001,"","",4923
7190407,6 to 10,"",4612
16000001,"","",453
16000001,"","",3383
16000001,"","",362
16000001,"","",1151
16000001,2 to 5,"",2681
16000001,2 to 5,"",3654
5044,1001 to 10000,HIGHER_EDUCATION,3975
16000001,2 to 5,"",4625
16000001,2 to 5,"",3067
389079,1001 to 10000,"",443
16000001,2 to 5,"",4978
4414191,6 to 10,"",762
16000001,1,"",4580
,2 to 5,"",4790
16000001,"","",2068
16000001,2 to 5,"",540
16000001,6 to 10,MARKETING_AND_ADVERTISING,1138
16000001,2 to 5,Software / IT,1010
510724,6 to 10,"",3648
16000001,11 to 25,INFORMATION_TECHNOLOGY_AND_SERVICES,648
16000001,1,"",2279
140828,26 to 50,PUBLISHING,5021
16000001,6 to 10,GLASS_CERAMICS_CONCRETE,4787
16000001,26 to 50,"",4345
16000001,2 to 5,"",2082
16000001,2 to 5,"",5121
16000001,6 to 10,"",1362
548011,1001 to 10000,TELECOMMUNICATIONS,612
16000001,6 to 10,"",2823
2189693,51 to 200,"",1958
4212962,6 to 10,MARKETING_AND_ADVERTISING,2589
16000001,"","",1187
15212,1001 to 10000,Consumer Products,573
16000001,"","",709
16000001,"","",4317
284491,26 to 50,"",2314
16000001,1,"",2466
16000001,6 to 10,"",506
16000001,"","",2726
421599,11 to 25,Software / IT,1417
16000001,2 to 5,"",3747
16000001,"","",4674
13643,"10,001 or more",BUSINESS_SUPPLIES_AND_EQUIPMENT,544
663415,201 to 1000,"",3547
16000001,6 to 10,"",1315
16000001,"","",388
1417820,51 to 200,RETAIL,4572
129753,1001 to 10000,HIGHER_EDUCATION,3880
6715185,201 to 1000,"",4698
236759,201 to 1000,CONSUMER_GOODS,4030
16000001,1,"",3544
16000001,201 to 1000,FOOD_BEVERAGES,4363
16000001,2 to 5,"",4547
6418998,11 to 25,"",822
16000001,1,"",5030
16000001,51 to 200,"",3680
16000001,26 to 50,"",578
3419627,51 to 200,TRANSLATION_AND_LOCALIZATION,715
16000001,201 to 1000,OIL_ENERGY,2874
1393925,51 to 200,RESTAURANTS,3621
16000001,6 to 10,PROGRAM_DEVELOPMENT,5096
16000001,1001 to 10000,"",3641
16000001,"",COMPUTER_SOFTWARE,2991
627737,51 to 200,ELECTRICAL_ELECTRONIC_MANUFACTURING,2837
758864,6 to 10,"",4440
1639365,11 to 25,"",2704
16000001,6 to 10,"",2540
16000001,6 to 10,ARCHITECTURE_PLANNING,3424
6162311,11 to 25,"",3860
16000001,1,"",4839
9522456,201 to 1000,"",1464
777744,6 to 10,"",3753
16000001,"","",2023
1145941,201 to 1000,"",690
16000001,6 to 10,"",435
378037,11 to 25,"",494
16000001,2 to 5,"",750
16000001,1,"",4970
16000001,1,"",2181
16000001,"","",1224
10056870,51 to 200,CONSUMER_GOODS,1925
16000001,6 to 10,STAFFING_AND_RECRUITING,3953
,51 to 200,COMPUTER_SOFTWARE,4098
116853,51 to 200,"",1313
16000001,2 to 5,"",2765
16000001,6 to 10,"",3679
16000001,"","",4400
16000001,2 to 5,"",2629
16000001,1,"",1844
396287,51 to 200,"",714
16000001,2 to 5,"",4981
16000001,"",INSURANCE,3251
208232,"10,001 or more","",2583
5833188,26 to 50,RELIGIOUS_INSTITUTIONS,4305
16000001,1,"",4042
2186592,51 to 200,EDUCATION_MANAGEMENT,1914
16000001,1001 to 10000,Other,4720
16000001,6 to 10,"",3934
16000001,"","",4371
789626,6 to 10,REAL_ESTATE,765
6676343,11 to 25,"",1297
16000001,2 to 5,"",1375
16000001,2 to 5,"",2312
16000001,11 to 25,"",651
16000001,2 to 5,"",3202
1648717,6 to 10,"",4607
16000001,"","",1486
16000001,26 to 50,"",5023
16000001,"","",202
16000001,26 to 50,CHEMICALS,1947
16000001,2 to 5,"",3837
16000001,6 to 10,"",416
16000001,1001 to 10000,Finance and Insurance,2828
16000001,2 to 5,"",4156
16000001,51 to 200,IMPORT_AND_EXPORT,839
358353,6 to 10,APPAREL_FASHION,926
16000001,"","",4471
16000001,51 to 200,"",3546
379882,1001 to 10000,Other services,1376
7131281,11 to 25,"",4829
16000001,1,"",859
16000001,2 to 5,"",2801
16000001,1,"",4693
16000001,11 to 25,"",209
70968,26 to 50,"",4781
16000001,6 to 10,"",1001
16000001,11 to 25,"",2174
105151,51 to 200,ONLINE_MEDIA,4541
1161278,201 to 1000,"",2193
3528384,51 to 200,"",3933
5872566,11 to 25,INFORMATION_SERVICES,4994
5790549,6 to 10,COMPUTER_SOFTWARE,344
3764529,51 to 200,Technology - Software,1452
4024257,26 to 50,"",2901
16000001,26 to 50,"",1299
16000001,26 to 50,"",5078
10596,1001 to 10000,Media,677
16000001,1,"",2688
16000001,2 to 5,"",1041
16000001,1,"",3665
16000001,6 to 10,HOSPITAL_HEALTH_CARE,1084
16000001,6 to 10,"",2235
1073924,26 to 50,"",707
16000001,6 to 10,"",2126
16000001,"","",5028
16000001,1001 to 10000,"",682
282854,201 to 1000,"",4987
16000001,6 to 10,MARKETING_AND_ADVERTISING,4687
16000001,"","",4357
16000001,1,"",2108
16000001,26 to 50,"",4115
392112,26 to 50,CIVIC_SOCIAL_ORGANIZATION,4558
268491,51 to 200,MARKETING_AND_ADVERTISING,2945
16000001,1,"",4725
1154159,6 to 10,MEDICAL_PRACTICE,2183
1833846,26 to 50,"",3231
16000001,"","",1569
2059994,201 to 1000,"",260
175349,6 to 10,"",3977
16000001,6 to 10,"",2014
1630884,1001 to 10000,Technology - Hardware and Equipment,1306
5327214,11 to 25,HIGHER_EDUCATION,3337
16000001,6 to 10,"",3942
16000001,1,"",3920
16000001,2 to 5,"",4938
16000001,2 to 5,"",4347
16000001,26 to 50,FINANCIAL_SERVICES,3001
8872815,6 to 10,"",5153
143683,201 to 1000,PRIMARY_SECONDARY_EDUCATION,993
16000001,1,"",379
16000001,2 to 5,"",5180
,1,"",441
4143516,201 to 1000,"",2552
1205,201 to 1000,eCommerce,1233
16000001,2 to 5,"",3833
16000001,6 to 10,"",1628
16000001,2 to 5,"",4521
16000001,2 to 5,"",4494
16000001,11 to 25,"",2869
16000001,2 to 5,"",4141
2359183,26 to 50,"",2983
16000001,1,"",1016
16000001,11 to 25,"",4686
16000001,"","",4897
16000001,6 to 10,ACCOUNTING,3024
2578,201 to 1000,Other,3698
1500134,51 to 200,DESIGN,2295
16000001,2 to 5,"",2152
16000001,"","",3719
16000001,1,"",3237
8906261,6 to 10,"",883
16000001,2 to 5,"",1202
16000001,6 to 10,"",350
158823,6 to 10,COMPUTER_SOFTWARE,2256
5992417,6 to 10,HIGHER_EDUCATION,4692
16000001,2 to 5,"",448
23661,11 to 25,Non-Profit/Educational Institution,966
16000001,2 to 5,COMPUTER_SOFTWARE,1730
16000001,2 to 5,"",2372
6541931,6 to 10,"",945
16000001,26 to 50,"",1177
164772,2 to 5,Education,2371
820486,201 to 1000,"",1588
16000001,"",HEALTH_WELLNESS_AND_FITNESS,4016
1645492,2 to 5,"",2574
16000001,2 to 5,"",267
2589675,201 to 1000,PRIMARY_SECONDARY_EDUCATION,2359
16000001,1001 to 10000,Healthcare - Services/Providers,399
16000001,1,"",4394
16000001,6 to 10,"",674
16000001,26 to 50,"",2080
16000001,1001 to 10000,"",3230
364156,201 to 1000,"",2024
,1,"",3178
253,2 to 5,"",3142
16000001,11 to 25,"",3494
16000001,2 to 5,"",4266
16000001,1001 to 10000,"",1107
16000001,2 to 5,"",2170
16000001,6 to 10,FOOD_BEVERAGES,4496
16000001,51 to 200,"",3127
6805715,6 to 10,CONSUMER_GOODS,3281
16000001,1,"",526
16000001,1,"",3918
16000001,2 to 5,"",4586
16000001,2 to 5,"",1521
7583343,2 to 5,"",4206
1281747,11 to 25,MARKETING_AND_ADVERTISING,3191
5335774,6 to 10,INFORMATION_TECHNOLOGY_AND_SERVICES,3114
5280,1001 to 10000,"",4150
16000001,6 to 10,"",1756
16000001,"","",472
16000001,2 to 5,"",4794
16000001,"","",2121
4393,201 to 1000,COMPUTER_SOFTWARE,889
82603,1001 to 10000,Education,3877
16000001,51 to 200,"",614
9628,51 to 200,"",558
16000001,"","",2308
16000001,1,"",4701
16000001,6 to 10,LEISURE_TRAVEL_TOURISM,1154
16000001,1,"",2278
16000001,6 to 10,"",1030
16000001,1,"",4389
27791,201 to 1000,EDUCATION_MANAGEMENT,2663
16000001,2 to 5,"",4263
16000001,2 to 5,"",2495
16000001,26 to 50,"",3359
88081,26 to 50,"",1884
16000001,6 to 10,"",4751
16000001,6 to 10,"",3029
16000001,26 to 50,"",3314
2478765,51 to 200,ELECTRICAL_ELECTRONIC_MANUFACTURING,2154
182793,201 to 1000,HIGHER_EDUCATION,3644
16000001,6 to 10,"",4157
16000001,1,"",5149
16000001,1,"",1344
16000001,2 to 5,"",1437
16000001,2 to 5,"",2532
16000001,51 to 200,"",3568
16000001,6 to 10,"",3526
864210,26 to 50,"",1581
2041981,6 to 10,COMPUTER_SOFTWARE,4858
16000001,1,"",3507
238,1001 to 10000,Technology - Software,1483
2542985,26 to 50,CHEMICALS,3642
16000001,26 to 50,"",4783
503753,51 to 200,Education,3307
16000001,"","",5085
16000001,1,"",259
16000001,6 to 10,"",2396
16000001,26 to 50,"",1712
16000001,51 to 200,COMPUTER_SOFTWARE,3019
16000001,2 to 5,"",4914
2292574,6 to 10,"",760
16000001,1,"",4910
16000001,201 to 1000,CIVIL_ENGINEERING,3716
16000001,6 to 10,"",4955
27913,11 to 25,"",1127
125342,26 to 50,TELECOMMUNICATIONS,2208
,51 to 200,COMPUTER_SOFTWARE,970
16000001,11 to 25,"",2332
16000001,11 to 25,"",2849
15079,201 to 1000,CONSUMER_GOODS,3476
16000001,2 to 5,"",782
16000001,2 to 5,"",728
16000001,2 to 5,"",3893
16000001,"","",1339
16000001,6 to 10,FURNITURE,1335
16000001,6 to 10,"",2503
34300,1001 to 10000,Non-Profit/Educational Institution,5176
440875,26 to 50,INFORMATION_TECHNOLOGY_AND_SERVICES,3924
16000001,2 to 5,"",1493
16000001,6 to 10,CONSTRUCTION,851
4068262,201 to 1000,BUSINESS_SUPPLIES_AND_EQUIPMENT,3746
16000001,2 to 5,"",2131
16000001,1,"",3626
16000001,1,"",4147
16000001,"","",290
992957,26 to 50,FINANCIAL_SERVICES,4069
16000001,1,"",1839
16000001,1,"",4341
16000001,2 to 5,"",921
289485,6 to 10,COMPUTER_SOFTWARE,2577
16000001,1,"",3123
16000001,2 to 5,"",1328
16000001,2 to 5,"",1953
16000001,2 to 5,"",3479
16000001,11 to 25,"",2240
6108001,6 to 10,"",3802
16000001,11 to 25,"",534
16000001,2 to 5,"",3197
16000001,1,"",3432
566333,11 to 25,"",2649
76091,1001 to 10000,Banking and Finance,2771
16000001,201 to 1000,LAW_ENFORCEMENT,470
5195997,51 to 200,"",1089
16000001,2 to 5,"",1079
16000001,1,"",2409
1821308,6 to 10,"",2748
16000001,1,"",4911
16000001,2 to 5,"",3225
16000001,1,"",359
16000001,"","",2061
16000001,1,"",3449
16000001,2 to 5,"",1538
16000001,"","",1320
195319,1001 to 10000,Manufacturing,3103
2287670,201 to 1000,MARKETING_AND_ADVERTISING,2640
16000001,"","",3079
16000001,6 to 10,"",4776
6771655,26 to 50,CONSUMER_ELECTRONICS,3446
16000001,1,"",4931
796818,201 to 1000,"",575
16000001,2 to 5,"",1421
16000001,2 to 5,"",989
16000001,"","",3615
288869,2 to 5,"",5114
72426,26 to 50,"",4287
5797333,26 to 50,INSURANCE,383
16000001,51 to 200,LEGAL_SERVICES,3505
283440,26 to 50,Information Technology & Services,1081
16000001,"","",1627
16000001,26 to 50,"",3168
16000001,51 to 200,"",5014
16000001,6 to 10,"",1862
16000001,1,"",486
16000001,6 to 10,INFORMATION_TECHNOLOGY_AND_SERVICES,2247
16000001,2 to 5,"",1316
16000001,6 to 10,"",3288
16000001,1,"",2731
1243934,6 to 10,"",4501
2993136,26 to 50,INFORMATION_TECHNOLOGY_AND_SERVICES,2201
16000001,1,"",3480
16000001,2 to 5,"",5184
16000001,6 to 10,"",2050
16000001,1,"",686
16000001,6 to 10,COMPUTER_SOFTWARE,2113
16000001,1,"",735
16000001,1,"",4026
6934738,11 to 25,"",298
246340,1001 to 10000,"",1172
16000001,2 to 5,"",5036
16000001,"","",3575
16000001,11 to 25,"",4869
16000001,6 to 10,MARKETING_AND_ADVERTISING,2109
8056166,201 to 1000,"",2947
16000001,6 to 10,"",856
16000001,6 to 10,"",4137
16000001,2 to 5,"",2465
16000001,"","",4561
16000001,1,"",4893
9261,1001 to 10000,HIGHER_EDUCATION,1754
16000001,"","",2008
16000001,2 to 5,"",3310
3964,1001 to 10000,INFORMATION_TECHNOLOGY_AND_SERVICES,3809
16000001,1,"",2324
16000001,2 to 5,"",3400
16000001,6 to 10,Finance,3891
2789752,11 to 25,HEALTH_WELLNESS_AND_FITNESS,3443
16000001,"","",1142
16000001,1,"",4837
16000001,1,"",1140
2446831,26 to 50,"",1099
16000001,2 to 5,"",745
,"","",657
6279926,6 to 10,"",2010
16000001,2 to 5,"",4482
6850473,2 to 5,"",1239
16000001,201 to 1000,MARKETING_AND_ADVERTISING,1126
16000001,"","",313
16000001,26 to 50,"",4290
287380,1001 to 10000,Marketing Services,4940
877953,11 to 25,"",3221
16000001,2 to 5,"",4075
16000001,6 to 10,"",1982
1744062,11 to 25,Marketing Services,4158
3445551,26 to 50,ARCHITECTURE_PLANNING,1449
16000001,"","",4019
16000001,51 to 200,"",3678
16000001,1,"",2937
16000001,2 to 5,"",1674
16000001,"","",2095
40,"10,001 or more",Media,4637
16000001,"10,001 or more",HIGHER_EDUCATION,5064
16000001,"","",953
16000001,2 to 5,MARKETING_AND_ADVERTISING,2762
1810497,6 to 10,"",3346
16000001,1,"",451
16000001,11 to 25,"",4628
16000001,2 to 5,"",4490
16000001,1,"",423
16000001,2 to 5,"",459
16000001,11 to 25,"",1737
16000001,2 to 5,"",2365
9124,201 to 1000,"",3396
16000001,6 to 10,"",2030
947362,6 to 10,Consulting/Advisory,432
16000001,2 to 5,"",3190
1213075,11 to 25,"",539
759461,6 to 10,"",1047
16000001,2 to 5,"",4626
16000001,11 to 25,PRINTING,2844
16000001,2 to 5,"",2406
16000001,2 to 5,"",3668
16000001,1,"",4709
16000001,1,"",502
54411,11 to 25,PUBLISHING,3088
16000001,6 to 10,"",3633
12255,6 to 10,STAFFING_AND_RECRUITING,5046
16000001,51 to 200,"",1562
16000001,"","",1183
354538,1001 to 10000,"",323
16000001,11 to 25,"",2042
16000001,1,"",4333
16000001,2 to 5,"",2051
16000001,6 to 10,"",2621
16000001,6 to 10,"",2573
16000001,1,"",4152
16000001,2 to 5,"",4603
16000001,2 to 5,"",1478
16000001,"","",1269
16000001,2 to 5,"",793
486137,51 to 200,HIGHER_EDUCATION,3556
3393881,26 to 50,CONSTRUCTION,4880
2623834,6 to 10,"",2682
16000001,2 to 5,"",1219
51636,1001 to 10000,Non-Profit/Educational Institution,2727
16000001,11 to 25,"",3076
16000001,1,"",4606
16000001,1,"",3259
16000001,1,"",3861
16000001,26 to 50,"",5146
16000001,2 to 5,"",4451
16000001,"","",3702
16000001,11 to 25,"",4863
16000001,2 to 5,"",717
1032752,201 to 1000,"",1955
16000001,1,"",4336
27606,1001 to 10000,Technology - Software,5072
1641314,26 to 50,"",4857
16000001,1,"",3405
16000001,2 to 5,"",1206
16000001,6 to 10,"",563
16000001,6 to 10,"",4337
3547986,2 to 5,"",1511
16000001,26 to 50,"",1418
16000001,1001 to 10000,Non-Profit/Educational Institution,1073
16000001,6 to 10,MARKETING_AND_ADVERTISING,3385
1700155,6 to 10,"",4614
2682800,6 to 10,"",4052
16000001,1,"",4662
5673673,6 to 10,"",3529
16000001,11 to 25,"",351
16000001,6 to 10,"",658
16000001,11 to 25,"",2459
16000001,6 to 10,"",2470
16000001,2 to 5,"",5105
16000001,6 to 10,"",3788
16000001,2 to 5,"",4338
1541291,11 to 25,"",1413
16000001,"","",3940
16000001,6 to 10,INFORMATION_TECHNOLOGY_AND_SERVICES,2557
16000001,26 to 50,"",4048
16000001,1,"",4557
16000001,2 to 5,"",1425
16000001,1,"",3298
16000001,6 to 10,"",1729
2099230,6 to 10,COMPUTER_SOFTWARE,1965
16000001,6 to 10,"",721
1061819,11 to 25,"",2391
16000001,2 to 5,"",2382
3955222,26 to 50,"",2218
16000001,1001 to 10000,Advertising,4217
16000001,6 to 10,"",3871
16000001,"","",4117
16000001,1001 to 10000,COMPUTER_SOFTWARE,3450
71490,1001 to 10000,"",3174
16000001,11 to 25,"",261
16000001,1,"",2196
16000001,"","",691
16000001,1,"",1536
1269016,26 to 50,CONSUMER_GOODS,2481
248717,1001 to 10000,Non-Profit/Educational Institution,4758
16000001,6 to 10,"",1786
16000001,6 to 10,"",668
16000001,1,"",499
16000001,1,"",3236
4703620,6 to 10,AUTOMOTIVE,3207
4155957,51 to 200,"",2674
16000001,2 to 5,"",301
16000001,6 to 10,"",3093
16000001,2 to 5,"",623
2069552,201 to 1000,BANKING,3333
16000001,11 to 25,"",869
16000001,2 to 5,"",2356
359640,201 to 1000,"",1919
5893292,11 to 25,COMPUTER_SOFTWARE,3517
16000001,6 to 10,"",547
16000001,1,"",3274
16000001,"","",2483
16000001,6 to 10,"",1997
16000001,1,"",607
16000001,1,"",4437
16000001,"","",2600
1958020,6 to 10,"",1472
16000001,1,"",2541
16000001,6 to 10,"",4913
16000001,"","",683
16000001,2 to 5,"",2603
16000001,2 to 5,"",5178
16000001,2 to 5,"",2703
28605,26 to 50,COMPUTER_SOFTWARE,2699
16000001,51 to 200,"",4017
16000001,26 to 50,"",1675
16000001,2 to 5,"",3661
113376,51 to 200,INFORMATION_TECHNOLOGY_AND_SERVICES,5191
1261386,51 to 200,HIGHER_EDUCATION,2347
16000001,2 to 5,"",1351
16000001,2 to 5,"",1114
20656,201 to 1000,ARCHITECTURE_PLANNING,1741
16000001,2 to 5,"",1631
16000001,6 to 10,"",1106
16000001,2 to 5,"",1877
47572,1001 to 10000,HIGHER_EDUCATION,628
16000001,6 to 10,INSURANCE,2944
16000001,2 to 5,"",4018
16000001,26 to 50,RESTAURANTS,2139
16000001,2 to 5,"",2434
789742,51 to 200,"",3086
16000001,2 to 5,"",1944
262167,"","",2260
16000001,6 to 10,"",4274
16000001,2 to 5,"",5079
16000001,2 to 5,"",815
16000001,6 to 10,"",4967
3745105,51 to 200,"",1068
16000001,2 to 5,"",4673
6549227,6 to 10,MUSIC,4874
16000001,"","",5083
491557,26 to 50,TELECOMMUNICATIONS,3018
16000001,6 to 10,"",4002
16000001,"","",1192
16000001,2 to 5,"",2746
16000001,2 to 5,"",1133
16000001,1,"",3246
16000001,6 to 10,"",3900
16000001,1,"",507
616623,26 to 50,MARKETING_AND_ADVERTISING,4183
16000001,2 to 5,"",4375
16000001,26 to 50,"",3987
16000001,"","",5124
1787,"10,001 or more",NON_PROFIT_ORGANIZATION_MANAGEMENT,4685
33232,26 to 50,"",734
16000001,201 to 1000,Finance and Insurance,3271
16000001,2 to 5,"",4774
16000001,2 to 5,"",3696
5059394,6 to 10,"",1261
16000001,1001 to 10000,"",2326
1258404,26 to 50,"",818
16000001,1,"",4497
16000001,6 to 10,"",3015
175,1001 to 10000,Technology - Software,1540
16000001,11 to 25,"",692
3169605,2 to 5,"",2179
16000001,26 to 50,"",3583
16000001,6 to 10,"",4190
16000001,6 to 10,"",724
16000001,26 to 50,"",865
1590030,1001 to 10000,"",2192
16000001,2 to 5,"",2923
16000001,6 to 10,"",1870
198,2 to 5,COMPUTER_SOFTWARE,1524
16000001,6 to 10,"",1818
16000001,6 to 10,"",1015
16000001,2 to 5,"",1463
16000001,2 to 5,"",3013
16000001,1,"",2453
16000001,1,"",412
16000001,1,"",4631
16000001,1,"",444
13989,1001 to 10000,RESEARCH,2602
16000001,"","",2342
16000001,1,"",4519
16000001,26 to 50,"",4762
98668,51 to 200,Consulting/Advisory,2997
16000001,6 to 10,"",4329
16000001,2 to 5,"",2180
16000001,6 to 10,"",545
16000001,2 to 5,"",2634
16000001,11 to 25,"",1388
16000001,26 to 50,"",1774
16000001,11 to 25,"",3874
1154768,26 to 50,HEALTH_WELLNESS_AND_FITNESS,328
16000001,26 to 50,COMPUTER_SOFTWARE,3604
16000001,2 to 5,"",3255
16000001,2 to 5,"",2336
16000001,"","",1654
33599,11 to 25,"",3854
16000001,6 to 10,Consulting/Advisory,1136
16000001,"",RENEWABLES_ENVIRONMENT,3864
267823,6 to 10,"",2451
16000001,2 to 5,"",3524
16000001,26 to 50,"",3829
16000001,"","",2713
16000001,6 to 10,MARKETING_AND_ADVERTISING,4884
16000001,1,"",2710
16000001,"","",4503
146251,201 to 1000,BUSINESS_SUPPLIES_AND_EQUIPMENT,1263
16000001,2 to 5,"",4672
16000001,11 to 25,"",4873
16000001,26 to 50,"",2479
4284768,6 to 10,"",3639
16000001,51 to 200,"",4011
16000001,"","",3699
16000001,2 to 5,"",3104
5949214,6 to 10,"",4818
16000001,201 to 1000,"",1801
16000001,2 to 5,"",1998
7932675,2 to 5,"",4313
16000001,26 to 50,COMPUTER_SOFTWARE,4059
16000001,51 to 200,COMPUTER_SOFTWARE,3822
16000001,1,"",811
16000001,26 to 50,"",667
171982,1001 to 10000,EDUCATION_MANAGEMENT,703
16000001,2 to 5,"",1485
16000001,6 to 10,"",2053
16000001,26 to 50,"",505
16000001,2 to 5,"",871
16000001,1,"",3234
16000001,1,"",2378
16000001,"","",3374
16000001,1,"",3646
16000001,201 to 1000,HIGHER_EDUCATION,2344
16000001,11 to 25,"",2633
263590,201 to 1000,"",975
7465,51 to 200,"",3905
16000001,11 to 25,"",3814
2799431,51 to 200,"",3258
16000001,1,"",775
3085304,11 to 25,COMPUTER_SOFTWARE,4419
16000001,1,"",3200
5012494,26 to 50,"",590
16000001,6 to 10,"",2217
16000001,"","",2345
16000001,6 to 10,"",3135
16000001,201 to 1000,CONSTRUCTION,3060
8045109,6 to 10,"",1366
16000001,2 to 5,"",1044
16000001,1,"",3063
3939645,6 to 10,"",2854
16000001,1,"",4505
16000001,2 to 5,"",2950
16000001,"","",673
16000001,11 to 25,Software / IT,3326
16000001,1,"",4051
16000001,6 to 10,HEALTH_WELLNESS_AND_FITNESS,4798
16000001,2 to 5,"",1599
16000001,1,"",3791
16000001,2 to 5,"",4232
803459,26 to 50,Other,3598
16000001,"","",672
16000001,2 to 5,"",2951
2632193,26 to 50,COMPUTER_SOFTWARE,3812
16000001,2 to 5,"",3094
16000001,"","",1886
16000001,1,"",1377
16000001,6 to 10,"",2882
16000001,1,"",4866
16000001,6 to 10,"",2017
16000001,1,"",2653
16000001,1,"",460
16000001,11 to 25,"",1504
16000001,1,"",537
1612929,26 to 50,"",4056
16000001,1,"",538
16000001,6 to 10,"",3110
6703553,6 to 10,"",4742
16000001,1,"",763
16000001,1,"",781
16000001,11 to 25,NON_PROFIT_ORGANIZATION_MANAGEMENT,3072
16000001,26 to 50,AUTOMOTIVE,1162
16000001,2 to 5,"",4154
387648,51 to 200,HIGHER_EDUCATION,3132
,26 to 50,COMPUTER_SOFTWARE,4308
16000001,2 to 5,"",1305
,"","",5022
16000001,2 to 5,"",1207
16000001,26 to 50,MACHINERY,4825
16000001,11 to 25,"",3048
16000001,26 to 50,LEGAL_SERVICES,3638
16000001,1001 to 10000,Non Profit/EDU/.gov,2259
16000001,6 to 10,"",2628
16000001,2 to 5,"",309
16000001,1,"",3593
16000001,"","",3422
16000001,6 to 10,"",201
16000001,2 to 5,"",613
3769783,26 to 50,"",4727
16000001,2 to 5,"",1117
2347588,201 to 1000,HIGHER_EDUCATION,4178
16000001,1,"",1881
2416475,26 to 50,"",2707
16000001,"","",2783
6590556,11 to 25,INFORMATION_TECHNOLOGY_AND_SERVICES,641
16000001,2 to 5,"",4361
7183355,6 to 10,MARKETING_AND_ADVERTISING,1488
16000001,6 to 10,"",4491
5107386,201 to 1000,"",271
2431904,201 to 1000,RESEARCH,3907
62378,26 to 50,COMPUTER_SOFTWARE,3890
1223085,51 to 200,AUTOMOTIVE,527
278179,201 to 1000,"",959
2016483,6 to 10,"",4314
16000001,1,"",4319
16000001,2 to 5,"",2468
16000001,51 to 200,PRIMARY_SECONDARY_EDUCATION,3328
16000001,"","",4556
16000001,1,"",3491
98433,1001 to 10000,HIGHER_EDUCATION,4537
16000001,6 to 10,"",488
16000001,11 to 25,"",4555
16000001,2 to 5,"",4484
16000001,1,"",386
16000001,6 to 10,"",2586
16000001,6 to 10,"",2757
926535,6 to 10,"",2353
16000001,2 to 5,"",3587
16000001,11 to 25,"",3592
7583019,51 to 200,"",4365
2570006,11 to 25,"",3262
16000001,26 to 50,travel,1101
16000001,51 to 200,IMPORT_AND_EXPORT,834
16000001,"","",1072
16000001,26 to 50,"",1604
16000001,6 to 10,"",4366
16000001,2 to 5,"",520
16000001,"","",543
16000001,1,"",4941
16000001,1,"",4344
16000001,11 to 25,"",925
16000001,"","",1641
59778,1001 to 10000,COSMETICS,2252
16000001,201 to 1000,"",5056
16000001,6 to 10,"",1097
3686933,2 to 5,"",3279
16000001,26 to 50,"",3456
16000001,6 to 10,AUTOMOTIVE,1544
170497,201 to 1000,Technology - Software,4398
16000001,26 to 50,MARKETING_AND_ADVERTISING,3433
16000001,1,"",4560
16000001,11 to 25,"",789
16000001,1,"",3938
16000001,26 to 50,INFORMATION_TECHNOLOGY_AND_SERVICES,2528
16000001,1,"",4354
1719421,201 to 1000,CONSTRUCTION,2553
16000001,2 to 5,"",725
6794939,2 to 5,"",2047
49,6 to 10,ENTERTAINMENT,212
16000001,6 to 10,"",2317
839380,1001 to 10000,RETAIL,843
16000001,6 to 10,"",3830
1080436,11 to 25,"",2802
16000001,6 to 10,COMPUTER_SOFTWARE,2175
16000001,2 to 5,"",2709
16000001,"","",5158
16000001,2 to 5,"",1775
16000001,1001 to 10000,"",4589
16000001,6 to 10,"",5137
16000001,6 to 10,"",825
16000001,201 to 1000,"",3335
3034540,26 to 50,Manufacturing,3354
371217,51 to 200,"",1052
2713,1001 to 10000,"",1253
16000001,2 to 5,"",436
16000001,11 to 25,"",395
186809,1001 to 10000,GOVERNMENT_ADMINISTRATION,4624
8248855,2 to 5,"",1287
16000001,26 to 50,"",642
340758,1001 to 10000,AUTOMOTIVE,5190
16000001,"","",3134
16000001,2 to 5,"",3618
16000001,1001 to 10000,"",1807
1221106,51 to 200,COMPUTER_SOFTWARE,491
16000001,"","",4127
16000001,11 to 25,"",3863
16000001,6 to 10,MARKETING_AND_ADVERTISING,3232
,2 to 5,"",1272
16000001,1,"",2887
16000001,6 to 10,"",269
16000001,11 to 25,"",3047
16000001,2 to 5,"",3554
16000001,1,"",1324
16000001,2 to 5,"",319
16000001,"","",637
20183,1001 to 10000,Non-Profit/Educational Institution,4921
16000001,6 to 10,"",1215
,11 to 25,"",2693
16000001,2 to 5,"",208
